TimeStamp,Signal,Price,Quantity,Saldo
2025-10-14 20:00:00,Sell,112992.87,17.429341278670314,984267.1167974327
2025-10-15 04:00:00,Buy,112344.81,17.522253440945473,786626.2797445082
2025-10-15 05:00:00,Sell,112431.95,17.522253440945473,984218.5678197348
2025-10-15 06:00:00,Buy,112460.47,17.503369278462642,786587.4794015321
2025-10-15 09:00:00,Sell,112564.01,17.503369278462642,984455.3920467731
2025-10-15 22:00:00,Buy,110667.97,17.791152978531606,786776.7493237811
2025-10-16 01:00:00,Sell,111299.99,17.791152978531606,994120.1301791877
2025-10-16 04:00:00,Buy,110966.03,17.917557836018606,794500.8080392068
2025-10-16 09:00:00,Sell,111146.31,17.917557836018606,995758.4232266478
2025-10-16 10:00:00,Buy,111469.63,17.866003919213654,795810.1318427369
2025-10-16 12:00:00,Sell,111519.07,17.866003919213654,995048.1516651576
2025-10-16 15:00:00,Buy,108549.21,18.33358624471164,795242.482810794
2025-10-16 16:00:00,Sell,109232.43,18.33358624471164,1005976.9370674874
2025-10-16 19:00:00,Buy,108197.66,18.59516993375804,803976.7681043359
2025-10-16 21:00:00,Sell,108443.7,18.59516993375804,1008940.6995164369
2025-10-16 22:00:00,Buy,107798.85,18.718951074458346,806345.4070535364
2025-10-16 23:00:00,Sell,108194.28,18.718951074458346,1014725.4684066542
2025-10-17 00:00:00,Buy,108800.0,18.65304169865173,810968.594350598
2025-10-17 02:00:00,Sell,108972.97,18.65304169865173,1016327.0337131703
2025-10-17 04:00:00,Buy,108787.26,18.68467012981429,812248.5653435658
2025-10-17 07:00:00,Sell,105633.75,18.68467012981429,955802.1852757991
2025-10-17 08:00:00,Buy,104884.38,18.225825147191586,763877.1064724186
2025-10-17 11:00:00,Sell,105683.72,18.225825147191586,968835.7054000846
2025-10-17 12:00:00,Buy,105350.4,18.39263458705586,774293.4957557477
2025-10-17 14:00:00,Sell,105163.42,18.39263458705586,963847.889078283
2025-10-17 16:00:00,Buy,106372.34,18.122152602420574,770307.2329513638
2025-10-17 20:00:00,Sell,107021.37,18.122152602420574,974062.8484310254
2025-10-17 21:00:00,Buy,107301.4,18.155640996874702,778471.0284660754
2025-10-17 22:00:00,Sell,107000.1,18.155640996874702,967036.2413590305
2025-10-17 23:00:00,Buy,106431.68,18.171962358557728,772855.3640941372
2025-10-18 00:00:00,Sell,106845.52,18.171962358557728,973006.2601613608
2025-10-18 02:00:00,Buy,106597.98,18.255622858169748,777626.6031209596
2025-10-18 03:00:00,Sell,107070.4,18.255622858169748,980070.3217672189
2025-10-18 04:00:00,Buy,106478.71,18.408756487887935,783272.2011563613
2025-10-18 09:00:00,Sell,106884.41,18.408756487887935,985967.6543865246
2025-10-18 10:00:00,Buy,106924.47,18.44232016088599,787985.3493857104
2025-10-18 11:00:00,Sell,107208.6,18.44232016088599,989628.0265602479
2025-10-18 12:00:00,Buy,107065.17,18.486460658685697,790910.7188269501
2025-10-18 19:00:00,Sell,107080.14,18.486460658685697,988321.2533368856
